Date,Tasa de política monetaria,Tipo de cambio Minorista,Suma de results.valor
2024-05-24 00:00:00,"40,00",931.78,
2024-05-27 00:00:00,"40,00",933.75,
2024-05-28 00:00:00,"40,00",933.13,
2024-05-29 00:00:00,"40,00",933.36,
2024-05-30 00:00:00,"40,00",934.62,
2024-05-31 00:00:00,"40,00",933.76,
2024-06-03 00:00:00,"40,00",937.66,
2024-06-04 00:00:00,"40,00",935.68,
2024-06-05 00:00:00,"40,00",938.14,
2024-06-06 00:00:00,"40,00",936.71,
2024-06-07 00:00:00,"40,00",939.07,
2024-06-10 00:00:00,"40,00",940.56,
2024-06-11 00:00:00,"40,00",938.37,
2024-06-12 00:00:00,"40,00",936.54,
2024-06-13 00:00:00,"40,00",941.61,
